372,-5,9,-25,4,-6,-34,-54,-58,83,18
-1730,7,10,1,18,-19,-20,-29,-24,-86,27
6469,0,0,1,1,44,46,-34,-10,-36,99
9128,-4,-6,9,4,23,9,26,70,-79,74
8266,-2,-16,28,18,5,-59,8,-1,23,76
1564,-2,-13,12,-14,9,60,-60,73,3,-16
2908,10,20,-21,-36,-37,-49,48,-38,70,20
4181,0,14,-5,6,-12,17,20,66,80,-40
7097,0,4,-30,-10,-31,-58,-1,-37,57,69
-2547,5,0,-6,21,4,55,-23,25,-51,-27
2387,8,-14,17,22,-45,-6,35,13,-26,3
3259,8,5,-13,-6,-6,53,48,-35,80,12
7787,-2,-12,-1,19,-50,-13,-62,21,-31,71
-2969,7,6,19,-40,17,-60,-28,13,71,-36
6748,6,-18,-20,-2,-11,44,-44,-17,-1,81
1044,-9,-12,15,-23,13,-34,45,60,-36,-12
4534,6,-16,-10,29,-9,21,-62,37,-33,34
7766,-10,1,12,18,-44,-22,-11,-4,-47,85
5995,7,5,-13,4,18,11,-21,-50,58,77
1768,-6,-11,-6,-4,1,-20,-8,-29,86,8
6458,-9,-7,3,-38,27,-7,3,24,38,52
-8373,6,0,-23,0,25,-34,-61,-18,15,-59
3581,9,9,22,-39,25,1,18,71,8,4
6979,6,-4,-5,-21,50,5,50,46,35,35
-10615,-7,14,18,-22,43,-17,24,-41,9,-69
-6875,4,-6,17,14,-14,-6,68,46,-90,-85
-4934,8,15,-26,28,20,-32,-33,34,-66,-44
3377,8,-18,2,-34,41,52,59,-6,-29,53
2831,7,-15,-2,-38,38,-53,27,-52,-49,97
8911,-7,-2,-21,-6,-2,-20,15,2,-26,93
5501,-7,-3,-7,34,-8,-7,-27,-80,89,67
-8944,2,-14,13,-18,16,38,-5,8,-73,-59
-8607,0,-16,-3,39,-30,32,-52,-57,26,-69
-2903,-2,9,-24,-4,-49,23,-27,72,-48,-68
-13136,1,5,22,13,38,-18,-60,-6,-57,-85
1642,-7,15,2,26,10,-8,-42,38,61,-26
-1404,-9,-10,21,38,-38,49,44,-68,-15,4
3195,10,13,1,22,23,-9,47,54,40,-26
-7160,6,-11,-26,-21,-2,13,3,-68,14,-32
-7609,-3,5,26,16,18,-51,61,-24,42,-83
7298,-4,-11,-27,21,28,-43,13,27,-70,78
3322,6,8,-2,9,-42,46,-69,-45,66,37
-508,0,-19,-2,-40,48,34,25,65,77,-59
4278,9,3,-2,-26,4,-31,30,-3,-6,51
8642,9,-14,25,-10,-34,17,68,34,70,22
3126,9,10,-4,6,-22,43,-20,57,48,-28
-4092,0,3,25,21,21,-27,-68,35,88,-77
-9340,-5,15,16,-24,-10,-43,-52,-62,45,-51
-1592,7,11,-15,-7,-37,46,-45,32,-29,-28
-7143,8,-4,-4,-3,-19,-4,-53,-11,-86,-26
6400,-4,-9,-4,-28,-32,-8,57,56,-60,37
12855,1,0,-5,-8,-3,51,-20,43,8,100
3667,0,16,14,26,-3,4,-23,-68,-44,94
-10086,-1,-10,-10,9,-20,55,-68,3,-8,-98
6074,-8,19,30,33,18,25,39,-7,-35,66
8988,2,16,-6,-33,-48,19,57,-11,9,77
-3764,-9,2,9,38,-35,-13,-57,-30,47,-42
-6462,-4,17,-28,2,4,46,7,-2,-42,-56
-2219,-5,16,8,-23,33,-19,-16,73,32,-61
-7946,-4,-12,11,-15,33,-9,30,-45,-73,-17
-511,-6,12,-7,17,-49,-43,25,63,59,-88
450,5,-14,2,5,-43,-25,59,43,26,-55
-112,-6,-18,-26,14,28,8,19,-39,7,16
-10174,3,9,18,-32,-3,-48,-69,17,-8,-82
12359,4,15,-25,10,0,55,30,46,19,72
15715,-5,-6,-12,-11,20,45,25,69,61,89
-5103,-10,-19,6,-13,-17,13,-15,-5,-82,-17
-11123,-2,-18,22,-15,48,-21,-30,-60,-58,-26
-11031,-6,-9,-15,-31,18,-18,-50,0,-56,-68
-10493,0,2,3,-6,-6,-39,48,-69,66,-92
-1696,6,17,-13,37,-9,-7,-56,-67,-5,26
8429,-3,3,21,11,14,-38,25,35,-13,66
-2984,-2,12,-12,17,-12,53,-15,-78,-85,41
3177,-10,1,-19,-18,-19,-2,53,61,21,-29
-2128,-2,2,10,26,-21,10,22,-16,-64,-5
8260,10,12,-1,36,26,-50,49,23,-18,64
4075,-5,5,12,-32,-8,-35,29,29,-67,50
4011,-8,-19,-8,-20,-36,-57,-34,44,6,15
7883,6,4,-24,29,34,-13,-18,49,-70,75
-2382,10,-3,8,35,-1,32,-4,9,58,-60
-4611,-3,14,30,16,1,47,22,79,-48,-88
952,-5,14,-27,8,28,-16,-16,-78,71,39
-9159,6,4,-29,-4,-39,-44,-31,-48,-21,-56
-4567,10,19,5,-36,-43,39,35,26,-54,-52
1123,-6,-18,-21,31,-6,-57,42,-43,-6,22
3073,6,-11,27,-32,-14,-25,-52,56,48,-1
2850,4,-12,-19,-6,-15,56,68,52,-13,-22
7780,-1,17,-10,-13,38,-44,50,6,63,55
-14191,-6,-16,11,11,32,-48,32,-42,-54,-94
6722,-1,0,22,-5,-43,18,-53,46,66,17
-378,3,-5,7,27,41,-17,-27,-16,-37,30
-5874,-1,-11,21,-28,41,-8,-25,-75,9,12
2286,6,-18,-28,-27,37,-47,32,-24,-86,79
5840,-6,-15,29,35,3,-54,-6,-30,27,66
7737,5,16,18,24,-41,12,18,-50,-16,96
847,0,5,29,19,24,28,0,57,-5,-24
-11644,-5,-10,26,11,-33,-53,-59,-53,-58,-55
-5375,2,-9,-11,16,-42,6,46,-28,16,-68
7607,6,-8,-20,2,-8,-26,62,18,-10,52
-10445,-2,14,-26,-15,8,-51,-16,-59,26,-67
405,-1,19,-20,31,-49,27,10,-33,41,-17
3605,-6,-8,-6,-1,7,26,-61,10,-35,54
1123,0,-11,-4,-39,3,12,-61,-5,-71,63
-3129,-6,-18,5,-12,-36,6,70,-31,-76,-5
-10123,4,-19,7,5,5,-58,-37,-38,-58,-44
2956,-5,12,-3,-17,-7,-31,31,76,45,-38
-6938,-1,15,8,-33,-39,15,-55,48,-76,-62
2106,-8,9,-6,14,-42,8,-35,-70,85,26
-899,6,-5,-9,21,35,-8,-69,0,64,-15
2848,-10,-4,-28,-12,9,34,-28,48,88,-29
-5068,6,16,-15,-13,33,-36,-12,-16,-15,-20
1488,1,-18,29,-37,-48,-4,62,23,64,-34
-5998,-9,18,0,1,-9,-40,13,-56,-28,-18
-5432,4,-17,-11,-3,-34,46,55,41,-16,-98
-12148,5,3,12,17,45,59,21,-35,3,-100
-2117,-8,-15,-22,-20,45,-42,69,26,54,-56
4620,4,12,7,28,48,-50,13,-34,12,69
1585,-7,-16,-14,-7,-31,35,70,-26,-88,39
4889,10,-5,30,-40,0,-4,28,15,-72,75
4473,-2,-10,26,40,-24,4,52,58,22,-26
-2949,1,11,-14,-32,-6,31,-47,72,-86,-31
-2605,-5,-3,10,27,-22,-44,-47,-9,-51,-2
3016,-2,1,-29,23,10,17,19,56,54,-38
-8691,10,12,19,18,-4,-30,-52,-17,-79,-38
8945,-7,18,-25,19,-40,19,21,56,44,13
8465,7,18,-10,-28,6,34,23,-42,56,93
-1029,1,18,-13,18,-37,6,24,-3,-5,-28
-4785,5,9,10,32,42,36,-25,5,36,-58
4385,5,7,19,-10,-3,-40,48,28,-84,53
-774,9,-3,9,32,13,41,59,-40,22,-9
5542,-8,18,11,2,-47,-39,18,-2,23,35
11324,4,19,19,23,-39,-55,4,77,-65,76
1012,-2,-17,-17,9,32,-43,9,24,-71,24
-852,1,-10,-7,-17,-45,-55,51,-46,-75,33
11361,-1,17,-26,16,-30,-14,39,20,50,60
6440,-9,-11,-11,-32,-45,-45,41,49,-71,48
-3926,10,-19,27,-38,6,-19,37,-46,-29,10
-6785,-2,10,-30,30,-32,34,-10,53,-81,-93
-1649,5,3,18,-18,-3,-24,10,36,4,-35
-36,-9,-3,10,20,-11,39,55,60,17,-67
8735,-3,8,29,26,25,55,-16,35,47,50
5389,3,-12,27,-30,-30,-39,-59,54,-5,40
18029,1,7,-8,14,18,55,31,62,84,100
12451,-6,5,-8,22,-2,52,12,14,43,86
14427,-2,-6,8,-32,-5,-51,51,69,13,96
-7929,4,11,-10,9,36,25,-66,-73,81,-44
-3609,-8,5,3,12,6,58,-22,-42,-21,-3
-8103,-7,9,17,-36,19,-21,36,-10,-86,-34
-9349,5,-7,-12,16,-17,57,-26,-76,-30,-42
8617,-5,-18,25,-23,37,-31,-4,15,84,67
7293,-5,-5,-29,9,-22,-39,-11,66,67,-1
7426,7,12,-25,11,-10,-7,-26,56,3,35
15649,-10,9,-15,37,37,-58,5,62,81,86
7258,-4,-17,-9,-19,11,2,26,47,-52,62
314,2,10,25,35,22,-50,-17,8,-55,23
-7246,2,15,18,-20,-46,14,-69,-26,-25,-37
4001,-9,-13,17,15,-5,5,62,-72,23,60
-10427,-8,19,26,13,-1,-35,-65,-63,-61,-28
74,4,1,19,-16,-33,30,-10,40,-36,-13
-3326,-3,-9,5,-10,45,-29,-69,66,19,-52
-11347,-4,2,21,-4,-15,-21,-63,-44,54,-91
-10138,5,-16,-11,-31,16,-34,16,-35,84,-99
10285,-9,-5,-18,0,32,60,29,21,-7,87
3698,0,18,14,-37,46,0,-3,13,-79,81
2461,0,20,24,-5,26,1,-66,39,36,11
786,-9,2,26,13,26,38,-40,-11,47,9
10847,9,-4,1,19,-19,-43,24,23,8,79
8633,2,-5,5,22,-47,27,35,-29,-43,94
-7007,6,13,-15,-8,-39,22,1,-55,-29,-35
7338,-7,-3,26,14,-11,14,-47,-34,27,90
-1499,0,4,-27,14,0,31,-48,-59,-4,25
-1671,-3,-19,-4,-8,-3,-14,-68,65,-77,-15
3031,8,-6,-6,3,42,-20,-50,48,-87,52
5255,10,10,21,-10,-21,-14,-7,30,-24,45
1129,3,-13,6,27,-50,17,-3,-48,-2,23
4016,10,4,6,26,43,33,4,17,-77,59
2083,9,2,-25,-9,32,-55,-25,41,-80,40
8290,9,-13,-25,7,-18,24,14,12,-53,81
2705,3,7,-18,-11,-39,-41,52,-36,-45,49
-9367,8,18,-17,-25,-35,-52,7,32,-44,-100
5853,-3,2,-18,3,18,-48,-55,56,-22,46
5260,4,4,-6,-3,-25,-7,-18,9,25,36
12055,-10,7,-15,-20,13,-1,5,63,67,61
-2825,10,-20,12,0,8,-37,20,-32,-38,8
-4409,-4,-7,-18,-4,11,27,-39,6,2,-41
218,-5,-10,-15,-38,-37,45,27,-41,47,2
-1036,7,17,-18,4,49,31,-49,41,56,-39
6779,5,-11,-28,34,-9,-28,-52,53,7,29
-6345,-9,-5,-16,8,21,0,28,-9,54,-83
11072,-3,2,-4,37,-14,40,24,-44,71,91
-1183,2,2,8,24,15,53,-31,-66,-51,50
-5860,4,-12,26,-8,39,5,66,63,-83,-68
13690,-9,2,5,-39,-40,16,30,74,-23,91
-3995,1,-20,4,-37,2,-11,63,-74,75,-21
6627,-9,17,-8,-38,-50,31,-9,17,-68,76
9355,-5,-8,-10,1,-31,-44,28,9,-15,80
-10545,8,16,-10,-23,11,22,19,1,-86,-72
1191,-7,2,-1,15,-17,-21,-26,62,-57,-10
9598,-10,8,17,16,25,-31,-8,57,-62,88
2291,9,9,2,33,18,39,17,49,38,-32
-7230,-6,-10,30,16,-15,46,-18,-53,20,-50
4202,4,19,-9,-2,-23,23,-10,-66,30,68
5486,-6,-16,2,-16,-33,33,26,-17,-14,59
-4654,-10,2,23,-8,-25,-17,-38,37,-24,-55
1420,-8,17,-4,-34,-36,-58,57,9,-50,17
10543,1,16,-26,18,-5,-25,58,6,87,50
-11938,5,14,18,3,-35,-53,-57,-74,58,-85
-10402,0,13,1,-9,11,-15,-44,-26,8,-75
5130,-8,16,-6,-6,8,-32,-37,0,-14,68
705,-8,-18,8,35,43,17,-57,-63,-66,83
4943,-8,5,26,11,-44,-10,4,12,21,22
6170,-2,-12,-4,-40,27,-43,26,79,23,17
9991,5,-3,-8,33,10,-23,33,6,50,65
2267,-7,-5,-9,-35,46,13,-35,-33,13,65
-140,0,-9,-15,1,-31,-26,-46,-78,24,41
6856,9,9,-21,-26,-41,-29,-45,-18,62,64
-1149,-4,16,-24,22,6,-57,-20,35,-29,-24
2449,-1,18,29,-5,1,56,-42,34,-14,18
-11708,8,1,11,39,-39,-12,-38,-9,-82,-92
4572,0,0,24,-1,35,-24,52,-51,7,78
-14249,9,0,17,-32,16,-30,-67,15,-88,-89
-9412,9,5,12,-3,-34,-51,-42,-25,53,-91
-13730,-5,0,18,0,-38,-55,-54,-80,-82,-50
2119,5,-14,-21,2,-22,39,-15,78,88,-68
3736,-1,6,6,-40,-2,42,-22,-31,26,61
-3414,7,-15,20,-34,0,13,40,32,-32,-40
-12988,7,-19,-8,5,4,-52,-24,-12,-64,-92
-3293,-3,20,-7,7,-14,-35,53,41,-14,-70
-10207,5,20,4,-40,39,-6,-50,-41,74,-70
1475,9,7,-18,15,1,-34,-70,4,26,14
4165,-3,8,-12,13,-32,55,-35,31,-66,36
3741,6,-3,14,5,-12,-49,6,17,41,11
-4282,-6,9,-4,-33,36,6,-43,74,-21,-57
-2775,10,12,12,18,48,-17,-14,48,-43,-30
-3359,10,-8,-10,18,-28,13,-34,-34,72,-44
583,9,3,-6,-19,34,-41,-19,30,77,-21
-1182,6,-5,7,-34,3,-59,18,64,76,-69
4052,-8,-4,26,3,42,-5,-11,-11,-64,85
2414,9,13,-4,17,30,5,-64,35,-37,31
5918,-3,-3,7,-10,-4,11,-10,62,89,-9
3609,-2,10,8,-1,-45,-22,-5,-68,32,60
-980,-5,6,-12,29,-7,-50,-23,24,-76,-2
-7741,-5,20,19,3,-22,-48,-67,-71,-30,-9
2603,5,-9,8,-9,-22,-39,-3,57,-12,-5
9373,7,-9,11,-15,0,10,53,4,62,63
4563,4,-5,30,-10,-50,28,10,-59,85,43
8057,-1,9,20,-3,-12,-47,-61,-37,66,96
625,1,-7,-14,-20,-5,27,-20,-70,42,41
-12343,6,8,-14,0,-34,55,-20,-77,-56,-63
790,-6,-17,6,23,44,6,29,8,55,-19
4348,0,-3,-20,39,18,55,-15,76,-65,9
-2262,4,8,25,8,24,-52,-69,-70,-51,65
7068,-3,-10,22,-37,-43,-59,5,-68,65,95
-370,3,-15,9,13,12,-40,-26,63,-77,-8
-2122,-10,6,9,-4,41,-22,-38,43,-56,-8
-2622,3,1,25,15,18,-55,46,9,-14,-30
-6256,-6,-18,-28,23,-44,-8,-57,-60,38,-47
1818,-7,18,15,7,29,58,-47,-71,-5,78
-6329,-7,-16,10,40,-28,-56,-3,47,-48,-90
-126,1,4,5,-32,-45,24,-9,68,-45,-30
-1969,2,-20,-19,13,-43,-22,-57,-19,-50,7
10121,4,12,-25,30,25,30,51,43,-58,77
5368,7,-20,9,9,-32,30,60,77,-53,0
14384,4,-9,-16,32,43,-25,26,56,50,86
5064,9,-1,29,11,43,-28,1,29,-66,69
-377,-5,-20,3,-23,12,-14,11,65,84,-68
-16797,-1,-19,-5,-33,-26,24,-51,-74,-71,-84
1485,-9,-2,-27,7,5,23,-68,-12,-35,43
3150,-9,14,17,1,-8,-22,-38,-62,-19,86
-6728,8,-14,8,-3,-13,56,-48,30,-66,-57
-10991,-4,12,-8,-19,-41,28,17,-49,-87,-59
4330,10,-18,-1,11,28,19,47,44,-54,28
-14077,-4,12,10,2,37,41,3,-44,-54,-87
-2220,-3,-17,4,-4,-3,-59,-31,-37,19,5
-3684,1,15,-2,-32,15,-48,37,23,-81,-15
10998,-5,15,10,14,-10,43,54,69,86,15
-9802,3,0,11,-40,17,-19,-67,-30,-44,-31
-8159,4,-8,24,-40,26,-4,68,-48,66,-68
11858,9,15,-4,16,0,-28,-16,20,65,83
-3433,4,10,-10,-8,2,0,6,74,-62,-59
-1267,-7,15,-7,1,29,38,60,75,-62,-48
3962,8,20,-15,-38,-12,44,-21,20,-67,59
6669,8,7,-5,20,-7,-25,-39,38,-79,73
3443,-2,-20,-6,22,-27,59,61,-58,42,26
6715,-4,6,-19,17,13,0,25,-57,-14,99
2838,10,4,29,11,16,-31,3,-41,8,58
-6932,8,8,-24,10,46,29,65,17,-87,-58
7516,-4,3,3,34,19,0,-60,47,24,44
3940,6,-1,4,-12,-42,14,69,64,-48,-6
-1751,-4,-15,27,1,6,-8,24,30,-4,-36
-7646,8,2,3,24,8,-47,-35,-73,-43,-8
4841,-7,-9,0,38,16,-28,35,-75,45,67
5118,-5,-3,-2,17,-35,16,47,-3,-20,35
-904,-2,10,14,28,26,-56,53,-52,-74,43
-5616,3,4,-10,-6,-38,-6,-46,-75,-31,4
9485,-4,-19,-22,12,-36,-34,-14,53,-52,69
-14068,-8,-2,0,18,33,-29,20,-74,-46,-77
10448,1,-18,-3,39,23,-4,1,28,-17,87
-1536,2,-5,7,16,-26,21,3,26,-67,-20
5593,-9,9,-8,-27,3,25,-70,11,-49,86
-6956,2,12,-13,-25,-41,26,-54,7,44,-85
5585,8,12,-5,-32,-18,-44,-12,19,-19,60
2424,8,-10,-27,-18,-8,49,-33,-42,76,28
2217,5,1,-17,31,2,23,55,-55,15,29
-8264,-8,-1,-7,10,-38,-43,-47,-76,62,-58
-7263,2,-2,24,2,-50,45,24,22,-27,-95
3737,-5,-13,24,-30,47,45,26,17,-26,50
5825,-4,-6,-8,9,5,-60,-17,27,48,28
15424,-7,-15,20,1,-21,-8,1,65,58,88
-3831,-2,-9,-17,22,16,-25,-22,54,60,-93
-2387,-9,20,10,-11,45,11,-40,76,-37,-37
6120,2,-11,26,8,-9,43,-12,80,-7,11
-2047,-8,10,-13,-9,36,-52,2,21,41,-37
-11410,8,13,4,-7,24,60,27,13,-80,-94
-9436,-3,-4,-10,-20,-11,-54,-9,-19,-86,-45
3980,10,2,1,26,-25,4,-50,-75,-2,86
-3297,-1,-18,-14,-21,-43,-23,26,-47,67,-38
-2101,7,-12,-9,-34,39,-47,-24,36,1,-18
-2170,-7,-13,-16,-40,39,-35,-35,-40,-32,43
3502,-2,19,11,30,20,9,-65,66,1,3
8702,5,4,15,-2,-15,-41,-45,69,71,28
-8411,1,-18,-28,-37,-37,60,70,-63,68,-89
5162,3,2,17,-39,44,-47,0,-4,11,77
-6839,3,-20,-20,-6,49,8,34,-73,9,-21
-1998,2,4,-10,32,-10,-29,33,15,18,-54
-4818,-4,-4,-4,-34,-38,31,-9,-44,22,-29
4417,-7,7,-18,1,41,-35,46,-19,63,33
-6326,0,-19,13,40,43,-28,58,-20,-42,-45
859,-1,11,14,36,18,-14,-63,47,12,-16
-7692,4,7,-17,25,49,29,0,-64,-65,-11
-1366,-6,0,-5,-30,50,20,-5,-19,-31,29
4379,-2,17,-10,9,18,11,14,-11,-29,58
-4279,-2,5,24,18,-45,-54,-61,32,-78,-33
-857,-6,1,-10,5,-42,10,-32,60,-41,-40
-13737,4,-11,30,-26,41,-37,43,-72,-8,-74
11272,10,-15,10,-17,-28,14,63,62,21,51
8524,-10,-10,-10,4,33,46,64,61,-9,38
-4810,-4,-2,15,-9,-35,-18,-52,-60,-41,12
6875,-1,-12,3,-3,-37,-42,-42,6,-56,88
5117,-4,13,23,33,-7,-3,-39,-20,68,39
6681,-4,-12,27,-12,11,-19,-57,77,-49,57
11060,0,-10,0,-1,-6,-36,-69,73,39,65
-8793,8,16,-12,29,-41,-55,-35,43,-81,-95
-10919,7,-9,6,-28,-10,-22,-69,-9,5,-83
-9830,-3,-6,25,9,-18,23,-28,-39,-90,-41
-8291,-10,11,-23,28,31,-23,-27,-37,80,-85
7646,9,-20,19,-30,-20,13,26,78,7,24
3738,-6,-3,-2,22,18,-37,5,-45,74,38
7355,7,17,2,30,1,-54,-12,78,-81,51
8352,8,20,2,22,-48,46,57,6,68,23
-5022,-7,8,-18,-33,49,-23,47,-67,35,-10
-8986,-8,-4,9,-1,28,-14,-69,-55,-11,-28
4706,-6,-4,12,-22,-11,-1,-20,-36,90,46
-8611,-1,-18,-24,-30,36,5,-65,24,64,-97
-9290,-3,4,28,34,25,-28,-35,-77,-64,-12
11280,6,-15,22,-5,10,3,19,12,41,93
5356,5,-19,-8,15,14,48,12,-55,83,52
-1305,-2,18,7,-23,-28,-46,38,64,60,-81
6162,7,-6,-24,36,23,51,47,34,-47,37
-9781,-7,-3,-12,-2,-29,49,-46,-39,-56,-55
-5779,4,6,12,8,-10,-18,-60,23,-89,-30
-4969,7,-9,25,-20,-16,22,27,58,6,-91
8940,-8,-5,8,3,31,30,-12,18,68,61
3417,10,-1,-2,-26,-32,-26,-36,8,69,13
3899,-10,3,29,6,-45,40,61,56,62,-45
3526,-2,2,4,-38,31,-56,36,-38,30,63
-2458,2,16,3,32,35,-8,-60,-58,-87,57
-7140,-5,2,-6,-1,14,-26,-38,-15,78,-78
-2612,-4,3,15,40,50,-24,-25,60,-51,-37
1345,-3,18,-12,24,43,-50,42,-55,83,15
-13589,9,-4,-20,-2,42,-50,-69,16,-79,-91
8433,-4,-2,12,0,-40,51,20,-26,7,82
-7491,3,-7,-30,38,36,60,-19,-6,53,-95
-3917,2,5,20,8,-8,-36,46,-67,23,-14
7399,0,0,9,6,-40,43,-26,39,64,18
13629,4,9,0,16,46,-60,-20,40,85,95
-50,-10,5,3,30,50,25,-27,-38,-77,59
-950,-6,-18,29,-22,10,-40,-17,40,45,-34
-5632,-3,6,-11,-18,29,-4,51,8,-18,-55
-6809,10,-4,-9,-35,-15,-57,5,-15,18,-57
-13349,-6,-15,-4,14,-26,33,6,-60,-89,-78
1861,-7,-1,-12,-5,-16,-13,-19,54,58,-37
-2166,7,5,5,-40,25,56,-33,-40,72,0
7987,9,-4,-17,-1,5,49,48,24,82,22
-3555,0,-6,13,-20,34,28,-20,32,58,-59
11675,-2,16,2,24,-21,-54,33,68,26,48
12364,5,10,-20,-21,40,-37,60,75,-3,80
-8315,-8,-3,5,-32,31,33,-49,57,-50,-77
6536,5,-18,29,-16,-30,-30,64,-26,50,53
6117,0,-9,28,16,-46,-15,-46,-37,57,62
-13262,3,-9,11,-33,-40,32,38,-23,-84,-97
2299,-6,-5,15,-29,31,9,-49,-36,49,55
5979,1,-18,-9,27,42,-7,13,43,-51,50
-9908,6,8,-10,-39,-39,-12,24,-66,-72,-35
-2786,-4,18,-15,-22,17,46,-44,6,-9,-14
-15669,1,12,29,10,3,-54,-68,-56,-78,-74
-5082,-6,-18,8,26,-38,-38,63,-13,72,-96
398,9,-13,4,7,29,-24,-31,42,-74,18
7934,8,17,-28,-24,-22,-60,65,63,-52,46
6442,2,4,23,17,-46,-27,61,-73,51,68
-470,-7,3,-19,17,-20,-37,10,-29,89,-31
-14256,-8,19,0,5,-18,12,23,-59,-59,-96
-7321,5,11,10,-26,-2,9,25,-66,-85,2
-1342,9,15,-3,14,37,18,-59,-68,-78,75
-13652,-1,18,-30,8,1,27,-45,-53,-2,-100
2900,5,-14,1,-27,-19,-13,-35,37,-4,18
-9839,7,11,6,31,23,-52,56,-57,60,-94
4674,-4,18,-15,-5,13,-25,-26,31,-22,44
-3066,-2,10,22,29,11,29,10,-52,10,-8
-14285,10,18,-10,-11,50,25,-6,-74,-52,-62
-548,0,15,28,0,-49,12,52,39,-9,-48
-5103,7,11,-27,21,23,-57,54,-58,81,-54
9546,5,19,19,-3,-7,59,3,30,49,56
-13431,7,-20,28,-38,37,8,-34,-23,-87,-58
-2791,6,-7,7,30,47,41,-27,40,-69,-21
5115,-1,-6,-5,-10,-9,12,58,-39,-45,79
3498,3,2,-19,4,26,23,62,47,-40,8
1304,-3,-10,26,1,12,-44,22,-68,58,39
-7253,3,1,28,-17,45,5,-22,-30,1,-30
404,1,-20,-13,-28,47,29,-29,-34,-25,57
-3110,2,18,3,11,3,-40,56,-10,-67,-12
2146,-8,11,-10,33,10,35,59,77,41,-66
-6017,-2,12,7,39,16,12,34,-44,10,-50
-14927,-3,12,-8,-15,-50,-19,-45,-36,-79,-97
-7164,10,16,-17,3,-40,42,27,16,-37,-89
1222,4,-14,-6,7,-29,-9,60,28,-35,-15
1271,0,8,-28,31,-42,-56,34,-65,-48,45
-1364,-3,9,23,-35,10,-12,56,45,-61,-17
-5202,-4,9,3,-35,35,-16,30,-60,-13,4
2985,8,-7,21,-39,-2,21,30,59,-3,-1
-5099,4,-6,-11,-39,23,-36,45,-42,-86,15
-2516,1,1,28,-1,-18,-6,4,40,27,-62
6146,-10,20,17,-29,44,31,63,77,78,-11
-2307,1,-19,2,9,25,57,-18,35,-87,-10
338,-3,-5,-10,29,-49,-49,-55,-19,-3,9
-12569,-1,-11,29,19,-4,-52,-65,-58,25,-84
-2446,-7,14,-21,-14,33,22,29,49,7,-57
-10577,8,-4,-13,8,11,27,-23,-75,-81,-26
-4448,-9,13,3,11,4,6,16,-57,-57,6
702,-9,-1,15,-30,-25,52,-19,76,-33,-26
-5538,-7,-10,17,28,49,3,3,27,-72,-42
-12163,-2,-12,23,31,27,-54,27,-21,-34,-98
56,-2,11,-25,-19,-4,17,25,-66,-85,68
2489,7,8,3,-23,7,24,-48,-37,42,51
8553,9,12,-8,27,-12,-1,-19,76,-39,44
-5831,-4,-6,-20,-27,-23,-39,37,42,-44,-76
-5567,6,5,-20,33,34,-37,48,-29,6,-50
3127,-1,12,26,-38,15,51,12,-67,52,67
-5773,9,-6,-23,14,4,54,-47,39,-70,-56
7838,8,0,5,35,-50,-35,35,-24,-16,73
10443,10,5,18,24,-27,24,31,5,85,52
-5078,-9,-10,28,3,-16,-1,0,-61,-9,-11
7229,-7,-13,26,28,-30,30,13,71,-5,11
-3966,6,-14,-22,18,-7,-6,-66,-59,6,1
1512,-5,16,-12,-18,38,39,8,51,69,-34
6736,-10,20,-15,-9,33,-44,52,-72,61,91
1171,-3,17,19,-16,19,48,-64,0,9,30
-2285,-7,14,-8,-29,42,-37,37,-71,55,14
891,-3,5,-16,-38,-22,36,7,-60,51,28
6097,6,17,-8,22,-35,-30,-55,-12,65,43
-10645,2,-19,-26,6,-46,25,-34,-75,-45,-53
10896,-9,-18,18,17,-39,-2,-3,70,-32,63
12320,7,-3,-6,15,-43,26,-63,40,86,63
-6678,-9,6,-21,-7,0,41,68,-7,-88,-49
-12546,-1,-14,-11,-32,41,-27,61,-73,35,-85
-878,8,-10,27,-24,25,59,-58,54,11,-22
9975,2,-19,1,-35,-37,-26,25,8,7,89
2306,-6,-1,-16,39,20,32,-31,49,74,-39
1680,-4,20,5,27,26,-8,59,39,-31,-10
-4678,1,-6,-28,-7,49,-49,35,51,-81,-44
4824,6,17,15,33,34,-32,-3,-16,76,35
-14058,7,14,-23,-5,48,53,-20,-59,20,-98
-3953,-1,2,8,-33,9,-3,-50,-77,-18,39
-9011,-2,8,-24,8,46,55,-28,-22,43,-83
-5713,-6,-19,27,21,-36,39,60,-51,42,-67
-3690,-6,10,-14,31,-24,2,-15,-67,69,-33
2546,-9,0,-15,9,-32,54,70,-51,-59,48
-5559,1,4,6,1,-30,-36,-55,29,62,-90
-6888,-10,-13,13,-17,-40,29,-67,47,-43,-76
-10937,10,5,25,-20,-48,52,2,-53,9,-85
774,-4,20,27,21,-40,3,-3,48,-5,-34
-9116,7,20,14,11,22,-53,-60,-6,-78,-39
4893,-8,13,19,-12,24,58,14,-22,34,55
-5630,-3,13,-4,1,11,23,9,-75,-67,14
2782,-6,12,-1,9,20,-29,-13,55,-51,17
5309,4,1,-15,31,-45,-3,-57,61,-29,15
8181,9,13,5,37,-14,41,7,45,1,36
-6889,9,10,-3,-27,2,-48,11,-44,3,-33
-3451,2,-18,-12,-15,-17,44,-49,-19,2,-17
-3285,-8,-18,17,-32,32,-24,-48,68,-19,-40
-1242,-8,-5,26,33,0,-22,43,68,-41,-56
-9112,-3,2,-2,-22,45,53,25,-61,17,-50
-5597,-3,-2,11,-25,35,-21,-42,32,-69,-25
-11010,4,-7,28,-36,-24,-27,13,-21,16,-96
